CustomerKey,Name,Gender,Birthday,City,State,State Code,Country,Country Code
1696290,Kenneth Martin,Male,1937-07-31 00:00:00,Thompson,North Dakota,ND,United States,US
1696309,John Braud,Male,1989-01-18 00:00:00,Grand Prairie,Texas,TX,United States,US
1696957,Theresa Leonard,Female,1943-10-18 00:00:00,Elk Grove Village,Illinois,IL,United States,US
1697294,John Cunha,Male,1952-06-14 00:00:00,Westbury,New York,NY,United States,US
1697968,Jackie Petersen,Female,1994-06-11 00:00:00,Los Angeles,California,CA,United States,US
1698654,John Lewis,Male,1973-07-28 00:00:00,Worcester,Massachusetts,MA,United States,US
1698773,Donnie Parrish,Male,2000-10-30 00:00:00,Charlotte,North Carolina,NC,United States,US
1698794,Deborah Hastings,Female,1985-08-16 00:00:00,New York,New York,NY,United States,US
1698976,Roosevelt Ho,Male,1962-09-18 00:00:00,Cambridge,Massachusetts,MA,United States,US
1699027,Arturo Fox,Male,1935-07-13 00:00:00,Monsey,New York,NY,United States,US
1699398,Mabel Crump,Female,1948-08-23 00:00:00,Jackson,Mississippi,MS,United States,US
1699480,Douglas Johnson,Male,1990-10-26 00:00:00,Ball Play,Tennessee,TN,United States,US
1699525,Abby Redmon,Female,1970-01-18 00:00:00,Kerrville,Texas,TX,United States,US
1699986,Frank Smith,Male,1986-08-22 00:00:00,Knoxville,Tennessee,TN,United States,US
1700023,Eleanor Stephen,Female,1955-04-11 00:00:00,Santa Ana,California,CA,United States,US
1700912,Glenn Healy,Male,1966-01-09 00:00:00,Greenville,South Carolina,SC,United States,US
1701097,Brian Twyman,Male,1947-12-23 00:00:00,Harrisburg,Pennsylvania,PA,United States,US
1702506,Aaron Louis,Male,1964-06-12 00:00:00,Fitchburg,Massachusetts,MA,United States,US
1702638,Samuel Debose,Male,1960-03-19 00:00:00,Clarksville,Arkansas,AR,United States,US
1702861,Darrin Cain,Male,1994-08-29 00:00:00,Derby,Connecticut,CT,United States,US
1702898,Dee Pickens,Male,1992-08-08 00:00:00,Greenville,South Carolina,SC,United States,US
1703002,Ruby Williams,Female,1975-12-27 00:00:00,Memphis,Tennessee,TN,United States,US
1703011,Ralph Arsenault,Male,1969-02-13 00:00:00,Saint Charles,Missouri,MO,United States,US
1703643,Marshall Hernandez,Male,1967-05-23 00:00:00,New York,New York,NY,United States,US
1703810,John Schroeder,Male,1985-07-31 00:00:00,Los Angeles,California,CA,United States,US
1703884,Dorothy Kindred,Female,1987-01-20 00:00:00,Irvine,California,CA,United States,US
1704092,Frank Olivo,Male,1945-06-30 00:00:00,Birmingham,Alabama,AL,United States,US
1704351,Robert Henry,Male,1948-09-22 00:00:00,Houston,Texas,TX,United States,US
1704877,Harold Haggins,Male,1957-02-14 00:00:00,Tampa,Florida,FL,United States,US
1704893,Elizabeth Rankin,Female,1950-01-11 00:00:00,Bloomington,Illinois,IL,United States,US
1705470,Beth King,Female,1955-09-19 00:00:00,Milwaukee,Wisconsin,WI,United States,US
1705832,Leroy Coleman,Male,1991-05-31 00:00:00,Westerville,Ohio,OH,United States,US
1706689,Dorothy Black,Female,1971-02-09 00:00:00,Richmond,Virginia,VA,United States,US
1707278,Francis Luttrell,Male,1943-08-13 00:00:00,Appleton,Wisconsin,WI,United States,US
1707415,Christine Weems,Female,1999-01-15 00:00:00,Dallas,Texas,TX,United States,US
1707421,Raymundo Polly,Male,1994-01-16 00:00:00,Independence,Ohio,OH,United States,US
1708112,Jami Hutchens,Female,1993-09-21 00:00:00,Atlanta,Georgia,GA,United States,US
1708378,Samuel Garrison,Male,1968-10-13 00:00:00,Lewisville,Texas,TX,United States,US
1708679,Ellis Stamm,Male,1965-06-23 00:00:00,New York,New York,NY,United States,US
1709082,Wade Buckman,Male,1995-12-17 00:00:00,Santa Barbara,California,CA,United States,US
1709109,Clifton Walters,Male,1947-06-21 00:00:00,Sunnyvale,California,CA,United States,US
1709381,Frank Fowler,Male,1957-01-18 00:00:00,Sanford,Florida,FL,United States,US
1710010,Robert Hagar,Male,1947-10-27 00:00:00,Saginaw,Michigan,MI,United States,US
1710291,Serena Miller,Female,1996-01-15 00:00:00,Santa Monica,California,CA,United States,US
1710751,Linda Derosa,Female,1982-04-30 00:00:00,West Roxbury,Massachusetts,MA,United States,US
1712116,Robert Linden,Male,1937-07-18 00:00:00,Bloomfield,Connecticut,CT,United States,US
1712155,Richard Siegfried,Male,1993-03-30 00:00:00,Horseheads,New York,NY,United States,US
1712190,Kate Murphy,Female,1949-05-30 00:00:00,Hillsboro,Oregon,OR,United States,US
1712400,Harold Hayes,Male,1944-05-30 00:00:00,Los Angeles,California,CA,United States,US
1712555,Daniel Morgan,Male,1947-01-09 00:00:00,Mayfield Heights,Ohio,OH,United States,US
1712703,William McKeown,Male,1959-06-16 00:00:00,Houston,Texas,TX,United States,US
1712795,Stephanie Brown,Female,1988-05-18 00:00:00,Westminster,Colorado,CO,United States,US
1713329,John Caballero,Male,1988-05-09 00:00:00,Los Angeles,California,CA,United States,US
1713337,Olive Hope,Female,1977-01-29 00:00:00,Gaston,Oregon,OR,United States,US
1713485,Lawrence Wilson,Male,1935-07-03 00:00:00,Albion,Idaho,ID,United States,US
1713499,Miquel Cotter,Male,1954-03-11 00:00:00,New Orleans,Louisiana,LA,United States,US
1713528,Dalila Lampe,Female,1954-07-24 00:00:00,Norfolk,Virginia,VA,United States,US
1713950,Donald Fraser,Male,1977-03-26 00:00:00,Roselle,Illinois,IL,United States,US
1713985,Manuel Paul,Male,1941-04-08 00:00:00,Sarasota,Florida,FL,United States,US
1714161,Mary Son,Female,1977-02-08 00:00:00,Birmingham,Alabama,AL,United States,US
1714287,Hazel Grayson,Female,1966-03-14 00:00:00,Endicott,Washington,WA,United States,US
1715789,Lorraine Green,Female,1996-02-05 00:00:00,Dodgeville,Iowa,IA,United States,US
1715980,Aldo Ritenour,Male,1935-07-18 00:00:00,Las Vegas,Nevada,NV,United States,US
1716580,Linda Howard,Female,1973-03-14 00:00:00,Ronkonkoma,New York,NY,United States,US
1716713,Billie Ashby,Female,1995-11-28 00:00:00,Woodbury,New Jersey,NJ,United States,US
1717090,Al Porter,Male,1936-08-09 00:00:00,Winter Park,Florida,FL,United States,US
1717123,Clifford Oconnell,Male,1988-08-26 00:00:00,Brattleboro,New Hampshire,NH,United States,US
1717615,Edward Gallant,Male,1976-04-15 00:00:00,Summit,Illinois,IL,United States,US
1718456,Eugene Munoz,Male,1944-01-21 00:00:00,Akron,Ohio,OH,United States,US
1718486,Edith Hall,Female,1986-12-01 00:00:00,Houston,Texas,TX,United States,US
1718600,Douglas Ritenour,Male,1966-07-17 00:00:00,Lincoln,Illinois,IL,United States,US
1718859,Victor Casas,Male,1972-11-10 00:00:00,Grand Rapids,Michigan,MI,United States,US
1719866,Nelson Stewart,Male,1996-08-07 00:00:00,Mclean,Virginia,VA,United States,US
1719911,Kenny Ramirez,Male,1973-01-17 00:00:00,Minneapolis,Minnesota,MN,United States,US
1720162,Jennie Timmerman,Female,1935-07-07 00:00:00,Sayreville,New Jersey,NJ,United States,US
1720965,Brenda Rodriguez,Female,1996-07-08 00:00:00,Greenville,South Carolina,SC,United States,US
1721271,John Hales,Male,1950-01-13 00:00:00,Camden,New Jersey,NJ,United States,US
1721287,Lester Gilliam,Male,1949-11-20 00:00:00,Pascagoula,Mississippi,MS,United States,US
1721295,Irene Baird,Female,1949-09-19 00:00:00,Richmond,Virginia,VA,United States,US
1722111,Kenneth Prettyman,Male,1987-01-23 00:00:00,Atlanta,Georgia,GA,United States,US
1723372,Barbara Myers,Female,1987-06-23 00:00:00,Lapeer,Michigan,MI,United States,US
1723449,William Bingham,Male,1977-02-22 00:00:00,Milwaukee,Wisconsin,WI,United States,US
1723668,Mellissa White,Female,1935-09-13 00:00:00,Snowmass,Colorado,CO,United States,US
1724420,Isabel Garrett,Female,1953-04-22 00:00:00,Seattle,Washington,WA,United States,US
1724660,Wilfredo Pitts,Male,1982-04-21 00:00:00,Beaumont,Texas,TX,United States,US
1724776,Tracy Shelton,Male,2001-08-01 00:00:00,Steamboat Springs,Colorado,CO,United States,US
1724799,Dana Dehart,Male,1975-06-29 00:00:00,Lafayette,Indiana,IN,United States,US
1724829,Lisa Johnson,Female,1937-07-18 00:00:00,Reseda,California,CA,United States,US
1724960,Harold Martin,Male,1937-12-31 00:00:00,Wayne,New Jersey,NJ,United States,US
1725126,Mary Rios,Female,1982-12-13 00:00:00,Pacoima,California,CA,United States,US
1725877,Dan Robinson,Male,1960-01-31 00:00:00,Providence,Rhode Island,RI,United States,US
1726596,Erna Henry,Female,1991-08-18 00:00:00,Miami,Florida,FL,United States,US
1726873,Conrad Chambers,Male,1976-04-28 00:00:00,Lexington,Kentucky,KY,United States,US
1727024,Raymond Leeson,Male,1997-02-04 00:00:00,Roswell,Georgia,GA,United States,US
1727052,Donald White,Male,1982-08-27 00:00:00,Sacramento,California,CA,United States,US
1727530,June Sousa,Female,1958-12-17 00:00:00,Indianapolis,Indiana,IN,United States,US
1728306,Eric Coleman,Male,1951-08-16 00:00:00,Laingsburg,Michigan,MI,United States,US
1728379,Glenda Ealy,Female,1988-07-09 00:00:00,Latrobe,Pennsylvania,PA,United States,US
1728749,James Becerra,Male,1969-06-28 00:00:00,Fort Collins,Colorado,CO,United States,US
1728981,Ryan Dixon,Male,1974-10-10 00:00:00,Glenwood,Washington,WA,United States,US
1729727,Frank Terrell,Male,1951-02-25 00:00:00,Youngstown,Florida,FL,United States,US
1730398,Joseph Bigelow,Male,1948-07-02 00:00:00,Burr Ridge,Illinois,IL,United States,US
1730687,Sharon Matthews,Female,1989-10-04 00:00:00,Pompano Beach,Florida,FL,United States,US
1731578,Bruce Cordova,Male,1985-05-23 00:00:00,Birmingham,Alabama,AL,United States,US
1731724,Nicole Munoz,Female,1984-04-24 00:00:00,Sacramento,California,CA,United States,US
1731735,Charles Trent,Male,1970-10-13 00:00:00,Pembina,Minnesota,MN,United States,US
1732072,Verna Anderson,Female,1999-01-12 00:00:00,Newark,New Jersey,NJ,United States,US
1732121,Marvin Hobbs,Male,1989-02-09 00:00:00,Houston,Texas,TX,United States,US
1732250,Jeff Burnett,Male,1953-02-23 00:00:00,Jacksonville,North Carolina,NC,United States,US
1732301,Peggy Hartley,Female,1983-07-15 00:00:00,San Gabriel,California,CA,United States,US
1732918,Brian Lopez,Male,1967-01-25 00:00:00,Cedar Falls,Iowa,IA,United States,US
1733759,Stephanie Singh,Female,1968-10-24 00:00:00,Wilmington,Delaware,DE,United States,US
1733843,Jerald Moore,Male,1958-12-14 00:00:00,Guymon,Oklahoma,OK,United States,US
1733863,Julio Howard,Male,1989-10-06 00:00:00,Piedmont,South Carolina,SC,United States,US
1734483,Martha Caban,Female,1996-01-26 00:00:00,Cleburne,Texas,TX,United States,US
1734681,Bessie Gaeta,Female,1957-04-18 00:00:00,West Palm Beach,Florida,FL,United States,US
1735026,Terry Yoon,Male,1972-10-06 00:00:00,Indianapolis,Indiana,IN,United States,US
1735144,Helen Mendez,Female,1986-09-29 00:00:00,Lufkin,Texas,TX,United States,US
1735641,Peter Dorsey,Male,1945-05-28 00:00:00,Kemmerer,Wyoming,WY,United States,US
1735692,Lillie Samuelson,Female,1972-08-27 00:00:00,Forestport,New York,NY,United States,US
1735842,Becky Torres,Female,1979-09-13 00:00:00,Jeffersonville,New York,NY,United States,US
1736216,Steven Curry,Male,1948-06-06 00:00:00,Kansas City,Missouri,MO,United States,US
1736447,Charlie Smith,Male,1953-03-08 00:00:00,Raleigh,North Carolina,NC,United States,US
1736494,Kenneth Hendershot,Male,1963-11-10 00:00:00,Corbin,Tennessee,TN,United States,US
1736578,Kathryn Jiminez,Female,1962-03-04 00:00:00,Saint Louis,Missouri,MO,United States,US
1737219,Rebecca Roach,Female,1937-10-19 00:00:00,Saint Clairsville,Ohio,OH,United States,US
1737416,Jeremy Mora,Male,1979-04-11 00:00:00,Harrisburg,Pennsylvania,PA,United States,US
1737669,Erin Garcia,Female,1942-09-02 00:00:00,Wood Dale,Illinois,IL,United States,US
1738178,Maurice Sampson,Male,1964-10-07 00:00:00,Defiance,Ohio,OH,United States,US
1738763,Mathew Johnson,Male,1988-02-04 00:00:00,Saint Louis,Missouri,MO,United States,US
1739059,Gerald Harley,Male,1962-03-02 00:00:00,Rolla,Missouri,MO,United States,US
1739490,Anisha Nash,Female,1974-06-12 00:00:00,Red Lion,Pennsylvania,PA,United States,US
1739732,Victor McQueen,Female,1949-01-07 00:00:00,Dallas,Texas,TX,United States,US
1739858,Casey Sanders,Male,1990-07-15 00:00:00,Newbury Park,California,CA,United States,US
1740004,James Warren,Male,1980-04-24 00:00:00,Grand Island,Nebraska,NE,United States,US
1740575,Gwen Minton,Female,1994-10-27 00:00:00,Bagwell,Texas,TX,United States,US
1740793,Michael Swigert,Male,1967-04-21 00:00:00,Raleigh,North Carolina,NC,United States,US
1741040,Charles Padgett,Male,1998-01-08 00:00:00,Seattle,Washington,WA,United States,US
1741481,Janet Graves,Female,1982-04-18 00:00:00,Wheeling,West Virginia,WV,United States,US
1741518,Laura Velez,Female,1982-01-18 00:00:00,Covington,Kentucky,KY,United States,US
1742525,Robert Jeffers,Male,1998-12-19 00:00:00,Indianapolis,Indiana,IN,United States,US
1743077,Tim Knott,Male,1995-08-13 00:00:00,Franklin,Massachusetts,MA,United States,US
1743429,Emily Peters,Female,1951-07-30 00:00:00,Indianapolis,Indiana,IN,United States,US
1743479,Emily McKeon,Female,1985-02-10 00:00:00,Kansas City,Missouri,MO,United States,US
1744139,Andrew Swindler,Male,1946-03-24 00:00:00,Monroe,North Carolina,NC,United States,US
1744581,Yolonda Freeman,Female,1947-01-25 00:00:00,Olivette,Missouri,MO,United States,US
1744651,James Terry,Male,1979-10-03 00:00:00,Abilene,Texas,TX,United States,US
1745314,Elizabeth Gabbert,Female,1948-07-20 00:00:00,Camden,New Jersey,NJ,United States,US
1745407,Virginia Griffen,Female,1975-03-27 00:00:00,Colorado Springs,Colorado,CO,United States,US
1745820,Charles Cohen,Male,1936-11-19 00:00:00,Torrington,Connecticut,CT,United States,US
1745901,Terri Green,Female,1944-02-08 00:00:00,New Brunswick,New Jersey,NJ,United States,US
1746117,Kathryn Cruz,Female,1989-02-12 00:00:00,Greensboro,North Carolina,NC,United States,US
1746328,Eric Kinney,Male,1955-05-05 00:00:00,Worthington,Ohio,OH,United States,US
1746340,Lonnie Diehl,Male,1992-09-18 00:00:00,Douglas,Georgia,GA,United States,US
1746436,Kimberly Cherry,Female,1948-11-04 00:00:00,West Lebanon,New Hampshire,NH,United States,US
1746590,Dorothy Lancaster,Female,1997-05-25 00:00:00,Minneapolis,Minnesota,MN,United States,US
1747103,Craig Hoppe,Male,1947-09-09 00:00:00,Seattle,Washington,WA,United States,US
1747544,Robert Stott,Male,1946-10-28 00:00:00,Salisbury,Maryland,MD,United States,US
1747832,Bonnie Baker,Female,1975-12-30 00:00:00,New York,New York,NY,United States,US
1747846,Rose Brown,Female,1979-12-03 00:00:00,Oak Park,Illinois,IL,United States,US
1748093,Mark Bell,Male,1942-03-29 00:00:00,Bayonne,New Jersey,NJ,United States,US
1748140,Mary Mendoza,Female,1994-01-02 00:00:00,Alloy,West Virginia,WV,United States,US
1748155,Jennifer Rodriquez,Female,1987-07-15 00:00:00,Atlanta,Georgia,GA,United States,US
1749311,Maria Sears,Female,1987-02-01 00:00:00,New Brunswick,New Jersey,NJ,United States,US
1749596,Tanya Clark,Female,1979-07-16 00:00:00,New York,New York,NY,United States,US
1749641,Norene Turner,Female,1948-07-18 00:00:00,Cypress,California,CA,United States,US
1749733,Michael Johnson,Male,1978-04-30 00:00:00,Boston,Massachusetts,MA,United States,US
1750061,Clara Warren,Female,1967-10-09 00:00:00,Irvington,New Jersey,NJ,United States,US
1750117,Gladys Rosenberg,Female,1968-08-02 00:00:00,Louisville,Kentucky,KY,United States,US
1750199,James Chadwick,Male,1986-11-12 00:00:00,Ambler,Pennsylvania,PA,United States,US
1750290,Keith Kruse,Male,1939-07-01 00:00:00,Mount Pleasant,Michigan,MI,United States,US
1750601,Chad Scheffler,Male,1990-03-01 00:00:00,Imperial Beach,California,CA,United States,US
1750821,Robert Moore,Male,1941-08-29 00:00:00,Athens,Ohio,OH,United States,US
1750899,Jill Silvia,Female,1997-05-02 00:00:00,Lubbock,Texas,TX,United States,US
1750972,Melissa Sharp,Female,1943-03-05 00:00:00,Fort Valley,Georgia,GA,United States,US
1751076,John Griffin,Male,1974-12-11 00:00:00,Wood Dale,Illinois,IL,United States,US
1751123,Bernie Wright,Male,2000-05-07 00:00:00,Augusta,Georgia,GA,United States,US
1751458,Marta Goins,Female,2001-06-17 00:00:00,Fort Wayne,Indiana,IN,United States,US
1752229,Andrea Moore,Female,1965-05-04 00:00:00,Atlanta,Georgia,GA,United States,US
1752866,Louise Bush,Female,1990-04-02 00:00:00,Kansas City,Missouri,MO,United States,US
1753284,Anna Sifford,Female,1971-11-14 00:00:00,Winter Park,Florida,FL,United States,US
1753401,Virginia Hatmaker,Female,1948-03-28 00:00:00,Bartlett,Texas,TX,United States,US
1754312,Janet Luke,Female,1935-02-06 00:00:00,Snowshoe,West Virginia,WV,United States,US
1754480,Brenda Olmos,Female,1962-10-14 00:00:00,San Francisco,California,CA,United States,US
1754522,Cory Allen,Male,1980-03-18 00:00:00,Lubbock,Texas,TX,United States,US
1754524,Jesse Fisher,Male,1995-03-29 00:00:00,Cleveland,Ohio,OH,United States,US
1755308,Jose Claussen,Male,1976-11-16 00:00:00,Miami,Florida,FL,United States,US
1756175,Aaron Coley,Male,1993-12-04 00:00:00,Dayton,Ohio,OH,United States,US
1756316,Renay Shaw,Female,1959-09-27 00:00:00,Shreveport,Louisiana,LA,United States,US
1756470,Frank Bingham,Male,1948-08-29 00:00:00,Wayne,New Jersey,NJ,United States,US
1756561,Jacob Thomas,Male,1964-05-16 00:00:00,Miami,Florida,FL,United States,US
1757210,Deborah Hammond,Female,1974-06-18 00:00:00,Danielson,Connecticut,CT,United States,US
1757494,Frances Wood,Female,1969-10-18 00:00:00,Tulsa,Oklahoma,OK,United States,US
1757540,Walker Mitchell,Male,1993-04-24 00:00:00,Belgrade,Missouri,MO,United States,US
1757546,Johnnie Jamieson,Female,1990-12-31 00:00:00,Gardena,California,CA,United States,US
1757836,Ernesto Neill,Male,1946-05-03 00:00:00,Nashville,Tennessee,TN,United States,US
1757948,Margaret Purdy,Female,1948-10-31 00:00:00,Garden City,New York,NY,United States,US
1758053,Charlotte Costa,Female,1977-10-31 00:00:00,Shelby,Mississippi,MS,United States,US
1758208,Christopher Lopp,Male,1995-05-12 00:00:00,Plymouth,Indiana,IN,United States,US
1758861,Samuel White,Male,1989-06-11 00:00:00,Burien,Washington,WA,United States,US
1758974,Wendell Covington,Male,1973-02-14 00:00:00,Dallas,Texas,TX,United States,US
1758991,Georgia Waller,Female,1980-10-11 00:00:00,Woodstock,Minnesota,MN,United States,US
1759172,Minerva Acord,Female,1951-01-21 00:00:00,Saint Louis,Illinois,IL,United States,US
1759405,Jarvis Davenport,Male,1948-03-28 00:00:00,New York,New York,NY,United States,US
1759474,Steve Parrish,Male,1999-06-21 00:00:00,Denver,Colorado,CO,United States,US
1759800,Edgar Loftus,Male,1962-09-14 00:00:00,Monterey,California,CA,United States,US
1760059,Matthew Hoffman,Male,1949-08-26 00:00:00,Lake Park,Iowa,IA,United States,US
1760212,Barry Tarnowski,Male,1968-04-16 00:00:00,Sunnyvale,California,CA,United States,US
1760288,Lisa Torrey,Female,1966-08-24 00:00:00,Roanoke,Virginia,VA,United States,US
1760803,Delmer Moorefield,Male,1993-10-22 00:00:00,Aurora,Colorado,CO,United States,US
1760929,Justin Garcia,Male,1955-04-29 00:00:00,Benton Harbor,Michigan,MI,United States,US
1761592,James Jackson,Male,1937-06-26 00:00:00,New York,New York,NY,United States,US
1761820,Orville Payne,Male,1979-10-18 00:00:00,Tulsa,Oklahoma,OK,United States,US
1761821,Sharon Collier,Female,1992-12-20 00:00:00,Seattle,Washington,WA,United States,US
1762395,Damon Meadows,Male,1987-10-08 00:00:00,Detroit,Michigan,MI,United States,US
1763144,Robin Evans,Female,1956-05-28 00:00:00,Burbank,California,CA,United States,US
1763562,Ernest Briggs,Male,1973-06-05 00:00:00,Fort Worth,Texas,TX,United States,US
1763607,Harvey Pittman,Male,1951-08-18 00:00:00,Honolulu,Hawaii,HI,United States,US
1763999,Lisa McDonald,Female,1956-04-15 00:00:00,La Mesa,California,CA,United States,US
1764107,Zachary Hopkins,Male,1943-01-15 00:00:00,West Warwick,Rhode Island,RI,United States,US
1765947,Yolanda Franks,Female,1976-12-29 00:00:00,Rancho Cordova,California,CA,United States,US
1766200,Carl Lucero,Male,1987-03-03 00:00:00,Umpire,Arkansas,AR,United States,US
1766207,Mindy Garcia,Female,1957-12-07 00:00:00,Flagstaff,Arizona,AZ,United States,US
1766270,John Shelton,Male,1943-04-29 00:00:00,Seattle,Washington,WA,United States,US
1766407,Joan Harris,Female,1953-05-16 00:00:00,Rockford,Illinois,IL,United States,US
1766631,David Whitfield,Male,1938-01-30 00:00:00,Richmond,Virginia,VA,United States,US
1766703,Maria McBride,Female,1984-05-21 00:00:00,Fort Lauderdale,Florida,FL,United States,US
1766937,Craig Klingensmith,Male,1973-06-15 00:00:00,Charleston,South Carolina,SC,United States,US
1767317,Genaro Becker,Male,1994-07-27 00:00:00,Columbia,South Carolina,SC,United States,US
1767976,Natalie Collier,Female,1946-04-03 00:00:00,Columbia,Missouri,MO,United States,US
1768079,Christine Cruz,Female,1961-02-18 00:00:00,Birmingham,Alabama,AL,United States,US
1768158,April Ware,Female,1962-02-14 00:00:00,North Canton,Ohio,OH,United States,US
1768600,Daniel Williams,Male,1945-07-03 00:00:00,Macks Creek,Missouri,MO,United States,US
1768642,Steven Smith,Male,1955-11-01 00:00:00,Mount Pleasant,Michigan,MI,United States,US
1769035,Elvia Williams,Female,1999-06-23 00:00:00,High Island,Texas,TX,United States,US
1769674,Victoria Perez,Female,1987-05-06 00:00:00,Center,Missouri,MO,United States,US
1770393,Leon Dieter,Male,1953-10-10 00:00:00,Getzville,New York,NY,United States,US
1770635,Ervin Boatwright,Male,1966-03-05 00:00:00,Chemult,Oregon,OR,United States,US
1771263,Felicita Whitlock,Female,2002-01-01 00:00:00,Orlando,Florida,FL,United States,US
1771296,Patricia Smith,Female,1956-02-23 00:00:00,Stlouis,Illinois,IL,United States,US
1771348,Larry Carter,Male,1992-02-12 00:00:00,Sausalito,California,CA,United States,US
1771924,Cassandra Stanley,Female,1983-09-09 00:00:00,Omaha,Nebraska,NE,United States,US
1771938,Caitlin Lovell,Female,1985-12-01 00:00:00,Alexandria,Virginia,VA,United States,US
1772467,Helen Turney,Female,1945-06-12 00:00:00,Worthington,Ohio,OH,United States,US
1772930,Manuel Colwell,Male,1949-06-14 00:00:00,Dallas,Texas,TX,United States,US
1773252,Tyesha Vela,Female,1986-12-24 00:00:00,Davenport,Iowa,IA,United States,US
1773545,Judith Nicastro,Female,1967-10-13 00:00:00,Paxton,Illinois,IL,United States,US
1773702,Timothy Carignan,Male,1985-07-28 00:00:00,St James,Minnesota,MN,United States,US
1773717,Brenda Rodriguez,Female,1948-03-12 00:00:00,Atlanta,Georgia,GA,United States,US
1774451,Steven Callaghan,Male,1985-09-25 00:00:00,Appleton,Wisconsin,WI,United States,US
1774530,Hazel Shearer,Female,1972-07-31 00:00:00,Albany,New York,NY,United States,US
1774668,Helen Ford,Female,1970-07-24 00:00:00,Oakes,North Dakota,ND,United States,US
1774947,Dwayne Pierce,Male,1980-05-08 00:00:00,Thompsontown (Juniata),Pennsylvania,PA,United States,US
1774964,Paula Le,Female,1973-05-02 00:00:00,East Syracuse,New York,NY,United States,US
1775097,Lee Erickson,Male,1984-11-24 00:00:00,Oldtown,Maryland,MD,United States,US
1775679,George Busch,Male,1937-11-14 00:00:00,Roselle,Illinois,IL,United States,US
1776240,Ramona Briggs,Female,1936-01-07 00:00:00,Houston,Texas,TX,United States,US
1776613,Ashley Johnsen,Female,1988-02-23 00:00:00,Appleton,Wisconsin,WI,United States,US
1776802,Socorro Woodard,Female,1980-12-30 00:00:00,Chicago,Illinois,IL,United States,US
1777451,Edna Finnegan,Female,1943-01-30 00:00:00,Atkins,Iowa,IA,United States,US
1778502,Scott Edwards,Male,1990-03-11 00:00:00,Anchorage,Alaska,AK,United States,US
1778557,Lonnie Brindley,Male,1962-06-24 00:00:00,Irvine,California,CA,United States,US
1779351,Jeanette Rodriquez,Female,1987-03-18 00:00:00,Boston,Massachusetts,MA,United States,US
1779707,Kris Coleman,Male,1944-04-25 00:00:00,Big Prater,Virginia,VA,United States,US
1780221,Jason Morgan,Male,1964-10-28 00:00:00,Montevideo,Minnesota,MN,United States,US
1780459,Sonja Woodruff,Female,1986-09-13 00:00:00,Tampa,Florida,FL,United States,US
1780749,Herman Charlton,Male,1998-10-24 00:00:00,Houston,Texas,TX,United States,US
1780765,Jose Rhyne,Male,1984-08-13 00:00:00,West Los Angeles,California,CA,United States,US
1781561,Anthony Morgan,Male,1978-12-26 00:00:00,Libertyville,Illinois,IL,United States,US
1781916,Raymond Macy,Male,1991-04-21 00:00:00,Irvine,California,CA,United States,US
1782221,John Mann,Male,1991-12-07 00:00:00,Burr Ridge,Illinois,IL,United States,US
1782283,Georgia Sanders,Female,1946-08-17 00:00:00,Crawfordsville,Indiana,IN,United States,US
1782932,Jeremy Roll,Male,1973-01-06 00:00:00,Pasadena,California,CA,United States,US
1783077,William Johnson,Male,1993-03-13 00:00:00,Belleville,New Jersey,NJ,United States,US
1783114,Elisa Terhune,Female,1963-06-28 00:00:00,Pittsburgh,Pennsylvania,PA,United States,US
1783468,David Munday,Male,1941-10-24 00:00:00,Philadelphia,Pennsylvania,PA,United States,US
1783566,David Lopez,Male,1985-12-11 00:00:00,Milford,Connecticut,CT,United States,US
1784511,Stephanie Nugent,Female,1939-04-24 00:00:00,San Jose,California,CA,United States,US
1785664,Jose McCord,Male,1983-03-04 00:00:00,Cambridge,Massachusetts,MA,United States,US
1785735,Tressie Mitchell,Female,1998-05-20 00:00:00,Wheeling,Illinois,IL,United States,US
1786310,Janice Archuleta,Female,1979-03-27 00:00:00,Stateline,Nevada,NV,United States,US
1786837,Beverly Armstead,Female,1962-02-15 00:00:00,Lufkin,Texas,TX,United States,US
1787177,Carmen Smith,Female,1966-11-24 00:00:00,Rncho Snta Margarita,California,CA,United States,US
1787286,Carmen Moore,Female,1954-02-23 00:00:00,Jackson,Mississippi,MS,United States,US
1787841,Matthew Montanez,Male,1952-09-22 00:00:00,Valentine,Texas,TX,United States,US
1787983,Virginia Taylor,Female,1947-02-27 00:00:00,Moundridge,Kansas,KS,United States,US
1788084,Janette Payeur,Female,1969-06-03 00:00:00,Santa Barbara,California,CA,United States,US
1788358,Carolyn Griffin,Female,1952-06-19 00:00:00,New Haven,Connecticut,CT,United States,US
1788600,Jeffrey Lake,Male,1984-02-10 00:00:00,Poughkeepsie,New York,NY,United States,US
1788837,David Santana,Male,1953-10-05 00:00:00,Sylvania,Ohio,OH,United States,US
1789809,Ramiro Tolley,Male,1975-08-08 00:00:00,Aurora,Illinois,IL,United States,US
1789986,Kenneth Sandlin,Male,1954-08-15 00:00:00,Arlington,Texas,TX,United States,US
1790213,Cheryl Barker,Female,1943-07-23 00:00:00,New Brunswick,New Jersey,NJ,United States,US
1790221,Richard Maldonado,Male,1977-09-14 00:00:00,Beltsville,Virginia,VA,United States,US
1790438,Juanita Ladd,Female,1951-11-10 00:00:00,Hartford,Connecticut,CT,United States,US
1790511,Debra Arnold,Female,1976-06-26 00:00:00,Charleston,South Carolina,SC,United States,US
1790724,Anita Thomas,Female,1990-07-02 00:00:00,Cullman,Alabama,AL,United States,US
